corename,latitude,longitude,wdepth,sdepth,mgca,clean,size_lower,size_upper,omega,pH,t_annual,s_annual,t_seasonal,s_seasonal,grid_lat,grid_lon,include,species,reference1,reference2,reference_link1,reference_link2,omega_inv_sq,clean_method
T88 12B,44.14,-24.92,3052,,2.98,0,448,448,1.346410513,8.106873512,15.75319958,35.78910065,15.75320148,35.78910383,44.5,-24.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.551626361,non_reductive
T88 12B,44.14,-24.92,3052,,1.625,0,,,1.346410513,8.106873512,15.75319958,35.78910065,15.75320148,35.78910383,44.5,-24.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.551626361,non_reductive
T88 12B,44.14,-24.92,3052,,3.42,0,,,1.346410513,8.106873512,15.75319958,35.78910065,19.08963013,35.80502955,44.5,-24.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.551626361,non_reductive
T88 12B,44.14,-24.92,3052,,2.593,0,,,1.346410513,8.106873512,15.75319958,35.78910065,19.08963013,35.80502955,44.5,-24.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.551626361,non_reductive
T88 12B,44.14,-24.92,3052,,1.32,1,250,300,1.346410513,8.106873512,15.75319958,35.78910065,15.75320148,35.78910383,44.5,-24.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.551626361,reductive
T88 13B,42.87,-25.26,3133,,2.52,0,462,462,1.340156913,8.092274666,16.74670982,35.89361191,16.74674153,35.89363988,42.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T88 13B,42.87,-25.26,3133,,2.206,0,,,1.340156913,8.092274666,16.74670982,35.89361191,16.74674153,35.89363988,42.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T88 13B,42.87,-25.26,3133,,3.112,0,,,1.340156913,8.092274666,16.74670982,35.89361191,20.26966286,35.93067424,42.5,-25.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T88 13B,42.87,-25.26,3133,,2.893,0,,,1.340156913,8.092274666,16.74670982,35.89361191,20.26966286,35.93067424,42.5,-25.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T88 13B,42.87,-25.26,3133,,1.29,1,250,300,1.340156913,8.092274666,16.74670982,35.89361191,16.74674153,35.89363988,42.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.556786502,reductive
T88 14B,40.407,-25.753,2858,,2.76,0,449,449,1.356327295,8.107881546,17.64100075,35.98521042,17.64100862,35.98523045,40.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.543589422,non_reductive
T88 14B,40.407,-25.753,2858,,1.772,0,,,1.356327295,8.107881546,17.64100075,35.98521042,16.82834024,35.97291641,40.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.543589422,non_reductive
T88 14B,40.407,-25.753,2858,,2.988,0,,,1.356327295,8.107881546,17.64100075,35.98521042,21.27246412,36.03860474,40.5,-25.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.543589422,non_reductive
T88 14B,40.407,-25.753,2858,,2.817,0,,,1.356327295,8.107881546,17.64100075,35.98521042,21.27246412,36.03860474,40.5,-25.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.543589422,non_reductive
T88 14B,40.407,-25.753,2858,,1.25,1,250,300,1.356327295,8.107881546,17.64100075,35.98521042,16.82834024,35.97291641,40.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.543589422,reductive
T88 15A,38.913,-25.017,2738,,2.65,0,445,445,1.520090222,8.107300758,18.44280052,36.0703125,18.44279162,36.07033571,38.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15A,38.913,-25.017,2738,,1.791,0,,,1.520090222,8.107300758,18.44280052,36.0703125,17.22260009,36.05035994,38.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15A,38.913,-25.017,2738,,2.819,0,,,1.520090222,8.107300758,18.44280052,36.0703125,22.10336622,36.13026301,38.5,-25.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15A,38.913,-25.017,2738,,3.039,0,,,1.520090222,8.107300758,18.44280052,36.0703125,21.80134964,36.13327503,38.5,-25.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15A,38.913,-25.017,2738,,1.29,1,250,300,1.520090222,8.107300758,18.44280052,36.0703125,17.22260009,36.05035994,38.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.432774107,reductive
T88 15B,38.57,-25.035,2585,,2.6,0,436,436,1.520090222,8.107300758,18.44280052,36.0703125,18.44279162,36.07033571,38.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15B,38.57,-25.035,2585,,1.722,0,,,1.520090222,8.107300758,18.44280052,36.0703125,17.22260009,36.05035994,38.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15B,38.57,-25.035,2585,,3.184,0,,,1.520090222,8.107300758,18.44280052,36.0703125,22.10336622,36.13026301,38.5,-25.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15B,38.57,-25.035,2585,,3.13,0,,,1.520090222,8.107300758,18.44280052,36.0703125,21.80134964,36.13327503,38.5,-25.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.432774107,non_reductive
T88 15B,38.57,-25.035,2585,,1.41,1,250,300,1.520090222,8.107300758,18.44280052,36.0703125,17.22260009,36.05035994,38.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.432774107,reductive
T88 16B,37.7,-25.8,577,,2.94,0,427,427,2.675863028,8.102100372,19.01150894,36.14921188,19.01154844,36.14924399,37.5,-26.5,1,bulloides,Barker PhD Thesis,,,,0.139660066,non_reductive
T88 16B,37.7,-25.8,577,,1.42,1,250,300,2.675863028,8.102100372,19.01150894,36.14921188,17.33949769,36.12140369,37.5,-26.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.139660066,reductive
T88 17B,35.413,-29.418,2934,,2.87,0,,,1.3357898,8.098827362,20.25590897,36.35789871,20.25592343,36.35790888,35.5,-29.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.56043307,non_reductive
T88 17B,35.413,-29.418,2934,,2.062,0,,,1.3357898,8.098827362,20.25590897,36.35789871,18.59892249,36.31839943,35.5,-29.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.56043307,non_reductive
T88 17B,35.413,-29.418,2934,,2.955,0,,,1.3357898,8.098827362,20.25590897,36.35789871,23.56992531,36.4369278,35.5,-29.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.56043307,non_reductive
T88 17B,35.413,-29.418,2934,,3.09881779,0,,,1.3357898,8.098827362,20.25590897,36.35789871,22.58436521,36.41665141,35.5,-29.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.56043307,non_reductive
T88 18B,33.748,-32.158,3257,,3.107,0,,,1.205993056,8.102227211,21.38399124,36.57191086,21.38398329,36.57191626,33.5,-32.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.687559656,non_reductive
T88 18B,33.748,-32.158,3257,,1.887,0,,,1.205993056,8.102227211,21.38399124,36.57191086,19.09991487,36.50796445,33.5,-32.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.687559656,non_reductive
T88 18B,33.748,-32.158,3257,,2.899,0,,,1.205993056,8.102227211,21.38399124,36.57191086,24.59592962,36.65880203,33.5,-32.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.687559656,non_reductive
T88 18B,33.748,-32.158,3257,,3.149,0,,,1.205993056,8.102227211,21.38399124,36.57191086,23.21911567,36.62745667,33.5,-32.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.687559656,non_reductive
T88 1B,59.711,-27.356,2010,,2.59,0,435,435,1.687786937,8.120898247,8.966909409,35.0771904,8.966917515,35.07718913,59.5,-27.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.351046589,non_reductive
T88 1B,59.711,-27.356,2010,,1.772,0,,,1.687786937,8.120898247,8.966909409,35.0771904,8.966917515,35.07718913,59.5,-27.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.351046589,non_reductive
T88 2B,57.9,-25.96,2767,,2.13,0,427,427,1.311344266,8.130860329,9.910409927,35.10371017,9.910441558,35.1037461,57.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.581522545,non_reductive
T88 2B,57.9,-25.96,2767,,1.387,0,,,1.311344266,8.130860329,9.910409927,35.10371017,9.910441558,35.1037461,57.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.581522545,non_reductive
T88 2B,57.9,-25.96,2767,,1.04,1,250,300,1.311344266,8.130860329,9.910409927,35.10371017,9.910441558,35.1037461,57.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.581522545,reductive
T88 3B,56.438,-27.797,2819,,2.66,0,443,443,1.352528334,8.140756607,9.6667099,35.02381134,9.666728258,35.02380975,56.5,-27.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.546647362,non_reductive
T88 3B,56.438,-27.797,2819,,1.182,0,,,1.352528334,8.140756607,9.6667099,35.02381134,9.666728258,35.02380975,56.5,-27.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.546647362,non_reductive
T88 3B,56.438,-27.797,2819,,0.96,1,250,300,1.352528334,8.140756607,9.6667099,35.02381134,9.666728258,35.02380975,56.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.546647362,reductive
T88 4B,55.012,-28.267,2821,,2.27,0,452,452,1.357283115,8.1385355,9.643109322,34.9693985,9.643126726,34.96939246,55.5,-28.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.542824083,non_reductive
T88 4B,55.012,-28.267,2821,,1.533,0,,,1.357283115,8.1385355,9.643109322,34.9693985,9.643126726,34.96939246,55.5,-28.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542824083,non_reductive
T88 4B,55.012,-28.267,2821,,1.12,1,250,300,1.357283115,8.1385355,9.643109322,34.9693985,9.643126726,34.96939246,55.5,-28.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.542824083,reductive
T88 5B,53.592,-27.12,2812,,2.86,0,406,406,1.361487627,8.137457848,10.63610935,35.01601028,10.63613423,35.01604939,53.5,-27.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.539476588,non_reductive
T88 5B,53.592,-27.12,2812,,1.282,0,,,1.361487627,8.137457848,10.63610935,35.01601028,10.63613423,35.01604939,53.5,-27.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.539476588,non_reductive
T88 5B,53.592,-27.12,2812,,1.12,1,250,300,1.361487627,8.137457848,10.63610935,35.01601028,10.63613423,35.01604939,53.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.539476588,reductive
T88 6B,51.407,-25.761,3381,,2,0,451,451,1.228103757,8.163372993,12.08570957,35.23559952,12.08574335,35.2356081,51.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.663024963,non_reductive
T88 6B,51.407,-25.761,3381,,1.177,0,,,1.228103757,8.163372993,12.08570957,35.23559952,12.08574335,35.2356081,51.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.663024963,non_reductive
T88 6B,51.407,-25.761,3381,,1.07,1,250,300,1.228103757,8.163372993,12.08570957,35.23559952,12.08574335,35.2356081,51.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.663024963,reductive
T88 7B,50.543,-26.547,3013,,2.6,0,448,448,1.370784163,8.180830956,12.54059029,35.29478836,12.54057566,35.29477882,50.5,-26.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.532184037,non_reductive
T88 7B,50.543,-26.547,3013,,1.369,0,,,1.370784163,8.180830956,12.54059029,35.29478836,12.54057566,35.29477882,50.5,-26.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.532184037,non_reductive
T88 7B,50.543,-26.547,3013,,1.29,1,250,300,1.370784163,8.180830956,12.54059029,35.29478836,12.54057566,35.29477882,50.5,-26.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.532184037,reductive
T88 9B,48.392,-25.128,3074,,3.02,0,451,451,1.371530771,8.156840324,13.78149033,35.51721191,13.7814606,35.51722463,48.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.531604794,non_reductive
T88 9B,48.392,-25.128,3074,,1.73,0,,,1.371530771,8.156840324,13.78149033,35.51721191,13.7814606,35.51722463,48.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.531604794,non_reductive
T88 9B,48.392,-25.128,3074,,1.25,1,250,300,1.371530771,8.156840324,13.78149033,35.51721191,13.7814606,35.51722463,48.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.531604794,reductive
T90 11B,44.997,-24.66,3208,,2.91,0,449,449,1.357364297,8.106873512,15.75319958,35.78910065,15.75320148,35.78910383,44.5,-24.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 11B,44.997,-24.66,3208,,1.547190068,0,,,1.357364297,8.106873512,15.75319958,35.78910065,15.75320148,35.78910383,44.5,-24.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 11B,44.997,-24.66,3208,,2.932908219,0,,,1.357364297,8.106873512,15.75319958,35.78910065,19.08963013,35.80502955,44.5,-24.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 11B,44.997,-24.66,3208,,2.739611933,0,,,1.357364297,8.106873512,15.75319958,35.78910065,19.08963013,35.80502955,44.5,-24.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 11B,44.997,-24.66,3208,,1.3,1,250,300,1.357364297,8.106873512,15.75319958,35.78910065,15.75320148,35.78910383,44.5,-24.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.542759154,reductive
T90 12B,40.6,-20.1,5085,,1.67,0,422,422,0.900379539,8.080066681,17.3671093,35.9853096,17.36711661,35.98531628,40.5,-20.5,1,bulloides,Barker PhD Thesis,,,,1.2335273,non_reductive
T90 13B,43.998,-20.017,4016,,2.41,0,437,437,1.098289013,8.09696579,15.96529007,35.80338669,15.96527497,35.80334854,43.5,-20.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.829023272,non_reductive
T90 15B,47.62,-20.922,4177,,2.35,0,449,449,1.111373425,8.125232697,14.34309959,35.63249969,14.34310452,35.63249365,47.5,-20.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.809617682,non_reductive
T90 15B,47.62,-20.922,4177,,1.15,1,250,300,1.111373425,8.125232697,14.34309959,35.63249969,14.34310452,35.63249365,47.5,-20.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.809617682,reductive
T90 1B,58.5,-20.493,2911,,2.36,0,468,468,1.310907364,8.123270035,10.33520985,35.21931076,10.33523321,35.21932634,58.5,-20.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.581910232,non_reductive
T90 1B,58.5,-20.493,2911,,1.208784401,0,,,1.310907364,8.123270035,10.33520985,35.21931076,10.33523321,35.21932634,58.5,-20.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.581910232,non_reductive
T90 1B,58.5,-20.493,2911,,1.11,1,250,300,1.310907364,8.123270035,10.33520985,35.21931076,10.33523321,35.21932634,58.5,-20.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.581910232,reductive
T90 2B,53.058,-20.798,2731,,2.35,0,451,451,1.527386427,8.117009163,11.91180992,35.31290054,11.91183098,35.31289482,53.5,-20.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.428649327,non_reductive
T90 2B,53.058,-20.798,2731,,1.791,0,,,1.527386427,8.117009163,11.91180992,35.31290054,11.91183098,35.31289482,53.5,-20.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.428649327,non_reductive
T90 2B,53.058,-20.798,2731,,1.05,1,250,300,1.527386427,8.117009163,11.91180992,35.31290054,11.91183098,35.31289482,53.5,-20.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.428649327,reductive
T90 3B,47.673,-20.808,4479,,2.19,0,433,433,1.100391269,8.125232697,14.34309959,35.63249969,14.34310452,35.63249365,47.5,-20.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.825858662,non_reductive
T90 3B,47.673,-20.808,4479,,1.380235756,0,,,1.100391269,8.125232697,14.34309959,35.63249969,14.34310452,35.63249365,47.5,-20.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.825858662,non_reductive
T90 3B,47.673,-20.808,4479,,2.621511814,0,,,1.100391269,8.125232697,14.34309959,35.63249969,17.282739,35.64119975,47.5,-20.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.825858662,non_reductive
T90 3B,47.673,-20.808,4479,,0.94,1,250,300,1.100391269,8.125232697,14.34309959,35.63249969,14.34310452,35.63249365,47.5,-20.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.825858662,reductive
T90 4B,47.172,-21.387,3945,,2.37,0,440,440,1.112141967,8.129347801,14.33969975,35.62811279,14.33969982,35.62813218,47.5,-21.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.808499101,non_reductive
T90 4B,47.172,-21.387,3945,,1.921297344,0,,,1.112141967,8.129347801,14.33969975,35.62811279,14.33969982,35.62813218,47.5,-21.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.808499101,non_reductive
T90 4B,47.172,-21.387,3945,,2.334741891,0,,,1.112141967,8.129347801,14.33969975,35.62811279,17.27243296,35.63193003,47.5,-21.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.808499101,non_reductive
T90 4B,47.172,-21.387,3945,,1.19,1,250,300,1.112141967,8.129347801,14.33969975,35.62811279,14.33969982,35.62813218,47.5,-21.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.808499101,reductive
T90 5B,45.995,-23.848,3069,,2.43,0,439,439,1.357364297,8.116686821,15.24369049,35.73048782,15.24365751,35.7304856,45.5,-23.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 5B,45.995,-23.848,3069,,1.364332641,0,,,1.357364297,8.116686821,15.24369049,35.73048782,15.24365751,35.7304856,45.5,-23.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 5B,45.995,-23.848,3069,,1.921643997,0,,,1.357364297,8.116686821,15.24369049,35.73048782,18.47189967,35.74027125,45.5,-23.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.542759154,non_reductive
T90 5B,45.995,-23.848,3069,,1.17,1,250,300,1.357364297,8.116686821,15.24369049,35.73048782,15.24365751,35.7304856,45.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.542759154,reductive
T90 8B,46.213,-23.715,3393,,2.33,0,450,450,1.237796426,8.123894691,14.78550911,35.67648697,14.78551078,35.67646376,46.5,-23.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.652681873,non_reductive
T90 8B,46.213,-23.715,3393,,1.310163583,0,,,1.237796426,8.123894691,14.78550911,35.67648697,14.78551078,35.67646376,46.5,-23.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.652681873,non_reductive
T90 8B,46.213,-23.715,3393,,2.691033777,0,,,1.237796426,8.123894691,14.78550911,35.67648697,17.85603968,35.67652893,46.5,-23.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.652681873,non_reductive
T90 8B,46.213,-23.715,3393,,2.584566788,0,,,1.237796426,8.123894691,14.78550911,35.67648697,17.85603968,35.67652893,46.5,-23.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.652681873,non_reductive
T90 8B,46.213,-23.715,3393,,1.29,1,250,300,1.237796426,8.123894691,14.78550911,35.67648697,14.78551078,35.67646376,46.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.652681873,reductive
TR163-14,5.902,-87.237,2365,1,2.41,1,250,350,0.97671324,8.011704445,27.55719948,32.85208893,27.55718867,32.85208432,5.5,-87.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.048252363,reductive
TR163-18 ,2.81,-89.852,2030,1,2.9,1,250,350,1.026245832,8.044856071,26.38049126,33.42720032,26.38045247,33.42719173,2.5,-89.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.94950485,reductive
TR163-18 ,2.81,-89.852,2030,1,2.48,1,250,350,1.026245832,8.044856071,26.38049126,33.42720032,26.38045247,33.42719173,2.5,-89.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.94950485,reductive
TR163-19 ,2.258,-90.952,2340,1,2.98,1,250,350,0.989192843,8.055977821,26.36539078,33.47879028,26.36538649,33.47876167,2.5,-90.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.021969816,reductive
TR163-19 ,2.258,-90.952,2340,1,2.3,1,250,350,0.989192843,8.055977821,26.36539078,33.47879028,26.36538649,33.47876167,2.5,-90.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.021969816,reductive
TR163-22,0.51667,-92.4,2830,2,2.467,1,250,350,0.942585588,8.040788651,24.25790024,34.21089935,24.43271741,34.19503645,0.5,-92.5,1,ruber_w,Lea2006,,https://doi.org/10.1016/j.quascirev.2005.11.010,,1.125533458,reductive
TR163-27 ,-2.243,-86.585,3180,2.5,2.5,1,250,350,0.939471722,8.005999565,23.07139015,34.66508865,24.59328206,34.63828468,-2.5,-86.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.133006953,reductive
